,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Heatrate,CHP,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,plant life,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?,fuel switching
0,3522,Chugach Electric Assn Inc,75,Hank Nikkels Plant 1,AK,Anchorage,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14577.81144,0,12.5,0.8,14,16.2, ,N, , ,RE,X,11,1962,12,2016,54.08333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,,N,Y,Y,1
1,3522,Chugach Electric Assn Inc,75,Hank Nikkels Plant 1,AK,Anchorage,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14577.81144,0,12.5,0.8,14,16.2, ,N, , ,RE,X,3,1962,12,2016,54.75,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,1H,,,,,,,,N,Y,Y,1
2,3522,Chugach Electric Assn Inc,75,Hank Nikkels Plant 1,AK,Anchorage,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,14577.81144,0,16.3, ,17.7,19.4, ,N, , ,RE,X,12,1968,8,2004,35.66666667,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,N,Y,Y,1
3,7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,12499.79079,0,22, ,15,18, ,N, , ,RE,X,4,1972,3,2004,31.91666667,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,,0
4,7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,12499.79079,0,31, ,20,23, ,N, , ,RE,X,2,1974,11,2002,28.75,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,,,0
5,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,11,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,N,0
6,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,12,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,N,0
7,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,3,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
8,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,4,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
9,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,5,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
10,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,6,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
11,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,7,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
12,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,8,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
13,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,G10,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
14,6452,Florida Power & Light Co,612,Fort Myers,FL,Lee,GT2,Petroleum Liquids,GT,,S,X,X,,,13414.02394,0,62,0.9,54,60,5,N, , ,RE,X,5,1974,12,2016,42.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,10M,,,,,,,,,,,0
15,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
16,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,10,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
17,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,11,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
18,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,12,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
19,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,13,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
20,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,14,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
21,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,15,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
22,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,16,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
23,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,17,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
24,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,18,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
25,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,19,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
26,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
27,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,20,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
28,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,21,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
29,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,22,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
30,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,23,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
31,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,24,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1972,12,2016,44.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
32,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
33,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
34,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
35,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
36,6452,Florida Power & Light Co,613,Lauderdale,FL,Broward,9,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17147.01692,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1970,12,2016,46.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,Y,N,Y,1
37,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,10,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
38,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,11,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
39,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,12,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
40,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,6,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
41,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
42,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,8,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
43,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,9,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
44,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
45,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
46,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
47,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
48,6452,Florida Power & Light Co,617,Port Everglades,FL,Broward,GT5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,18244.40966,0,34.2,0.85,35,40,5,N, , ,RE,X,8,1971,12,2016,45.33333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,10M,,,,,,,,,N,Y,1
49,6455,"Duke Energy Florida, LLC",624,Avon Park,FL,Highlands,P1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,16188.09297,0,33.7,0.85,24,25,5,N, , ,RE,X,12,1968,10,2020,51.83333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,N, ,10M,,,,,,,,Y,N,Y,1
50,6455,"Duke Energy Florida, LLC",624,Avon Park,FL,Highlands,P2,Petroleum Liquids,GT,,S,X,X,,,16188.09297,0,33.7,0.85,24,25,5,N, , ,RE,X,12,1968,10,2020,51.83333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,,,0
51,6455,"Duke Energy Florida, LLC",629,G E Turner,FL,Volusia,P1,Petroleum Liquids,GT,,S,X,X,,,14933.4999,0,19.2,0.85,10,13,5,, , ,RE,X,10,1970,3,2016,45.41666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,,0
52,6455,"Duke Energy Florida, LLC",629,G E Turner,FL,Volusia,P2,Petroleum Liquids,GT,,S,X,X,,,14933.4999,0,19.2,0.85,10,13,5,, , ,RE,X,10,1970,3,2016,45.41666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,,0
53,6455,"Duke Energy Florida, LLC",629,G E Turner,FL,Volusia,P3,Petroleum Liquids,GT,,S,X,X,,,14933.4999,0,71.2,0.9,53,50,40,, , ,RE,X,8,1974,7,2015,40.91666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,,0
54,6455,"Duke Energy Florida, LLC",629,G E Turner,FL,Volusia,P4,Petroleum Liquids,GT,,S,X,X,,,14933.4999,0,71.2,0.9,59,78,40,, , ,RE,X,8,1974,3,2016,41.58333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,N,,0
55,6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17286.36994,0,33.7,0.85,20,20,12,, , ,RE,X,3,1969,3,2019,50,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N,0
56,6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17286.36994,0,33.7,0.85,25,25,12,N, , ,RE,X,4,1969,12,2019,50.66666667,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N,0
57,6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17286.36994,0,42.9,0.85,31,36,12,N, , ,RE,X,12,1970,12,2019,49,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N,0
58,6455,"Duke Energy Florida, LLC",630,Higgins,FL,Pinellas,P4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,17286.36994,0,42.9,0.85,31,35,12,N, , ,RE,X,1,1971,12,2019,48.91666667,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N,0
59,6455,"Duke Energy Florida, LLC",637,Rio Pinar,FL,Orange,P1,Petroleum Liquids,GT,,S,X,X,,,17629.59285,0,19.2,0.85,12,15,10,, , ,RE,X,11,1970,3,2016,45.33333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,1H,,,,,,,,N,,,0
60,18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,GT1,Petroleum Liquids,GT,,S,X,X,,,25602.01511,0,18, ,10,11, ,N, , ,RE,X,2,1969,12,2008,39.83333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
61,18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,GT2,Petroleum Liquids,GT,,S,X,X,,,25602.01511,0,78.7, ,49,79, ,N, , ,RE,X,11,1974,12,2008,34.08333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
62,18454,Tampa Electric Co,645,Big Bend,FL,Hillsborough,GT3,Petroleum Liquids,GT,,S,X,X,,,25602.01511,0,78.7, ,39,39, ,N, , ,RE,X,11,1974,12,2008,34.08333333,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
63,6909,Gainesville Regional Utilities,664,John R Kelly,FL,Alachua,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,101675.6315,0,16.3,0.85,14,15, ,, , ,RE,X,2,1968,10,2013,45.66666667,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,N,Y,1
64,6909,Gainesville Regional Utilities,664,John R Kelly,FL,Alachua,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,101675.6315,0,16.3,0.85,14,15, ,, , ,RE,X,9,1968,10,2013,45.08333333,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,N,Y,1
65,6909,Gainesville Regional Utilities,664,John R Kelly,FL,Alachua,GT3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,101675.6315,0,16.3,0.85,14,15, ,, , ,RE,X,5,1969,10,2013,44.41666667,N,Electric Utility,1,X,NG,DFO,,,,,,,,,,, ,,,,,,,,,,N,Y,1
66,9617,JEA,666,J D Kennedy,FL,Duval,GT3,Petroleum Liquids,GT,,S,X,X,,,12828.92629,0,56.2, ,54,62.7, ,N, , ,RE,X,8,1973,4,2009,35.66666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
67,9617,JEA,666,J D Kennedy,FL,Duval,GT4,Petroleum Liquids,GT,,S,X,X,,,12828.92629,0,56.2, ,54,62.7, ,N, , ,RE,X,7,1973,4,2008,34.75,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
68,9617,JEA,666,J D Kennedy,FL,Duval,GT5,Petroleum Liquids,GT,,S,X,X,,,12828.92629,0,56.2, ,54,62.7, ,N, , ,RE,X,11,1973,4,2008,34.41666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
69,18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,10360.16508,0,16.3,0.85,12,14,3,N, , ,RE,X,2,1970,5,2017,47.25,N,Electric Utility,1,X,NG,DFO,,,,,NG,DFO,,,N,N, ,1H,,,,,,,,Y,N,Y,1
70,18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,GT2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,10360.16508,0,27,0.85,24,26,3,N, , ,RE,X,9,1972,5,2017,44.66666667,N,Electric Utility,1,X,NG,DFO,,,,,NG,DFO,,,N,N, ,1H,,,,,,,,Y,N,Y,1
71,7140,Georgia Power Co,703,Bowen,GA,Bartow,6,Petroleum Liquids,GT,,S,X,X,,,17054.6875,0,41.8, ,32,40, ,N, , ,RE,X,5,1971,4,2013,41.91666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,,0
72,7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,4A,Petroleum Liquids,GT,,S,X,X,,,21502.6616,0,41.8,0.9,31,40,31,N, , ,RE,X,5,1971,8,2016,45.25,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,,,,0
73,7140,Georgia Power Co,727,Mitchell (GA),GA,Dougherty,4B,Petroleum Liquids,GT,,S,X,X,,,21502.6616,0,41.8,0.9,31,40,31,N, , ,RE,X,6,1971,8,2016,45.16666667,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,1H,,,,,,,,,,,0
